2020-08-09  18:02,1292420384965324800,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:20:06,,,,
2020-08-09  18:02,1292420277398167553,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:19:40,,,,
2020-08-09  18:02,1292420250806280193,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:19:34,,,,india
2020-08-09  18:02,1292420047688753152,"@ShwetaIndia1 Oh I see , I thought AAP has become friendly  with BJP . Mota  Bhai toh delhi ki sewa karne Ke chakka… https://t.co/C2GbD2H8tj",2020-08-09 11:18:46,,,,"Mumbai, India"
2020-08-09  18:02,1292419894005260290,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:18:09,,,,
2020-08-09  18:02,1292419835826118656,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:17:55,,,,
2020-08-09  18:02,1292419831581425664,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:17:54,,,,"Hyderabad, India"
2020-08-09  18:02,1292419700442279941,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:17:23,,,,
2020-08-09  18:02,1292419670968958976,RT @TheRawKnee: #Binod is spreading faster than Corona.,2020-08-09 11:17:16,,,,"New Delhi, India"
2020-08-09  18:02,1292419643479531521,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:17:09,,,,
2020-08-09  18:02,1292419594657787905,"Delhi reports 1,300 new cases, 1,225 recoveries; active cases now 10,729, toll at 4,111.  | Follow LIVE updates on… https://t.co/qxEyo20dug",2020-08-09 11:16:58,,,,"Mumbai, India"
2020-08-09  18:02,1292419502374899713,@Shubhrastha @ajeetbharti @ThePrintIndia Hi shubhrasta ji plz do something as this sushil modi gang is the bigger a… https://t.co/NaiI6UsMYw,2020-08-09 11:16:36,,,,"Mumbai, India"
2020-08-09  18:02,1292419250078982144,RT @TheRawKnee: #Binod is spreading faster than Corona.,2020-08-09 11:15:35,,,,"Mumbai, India"
2020-08-09  18:02,1292419082369634306,"RT @Joydas: BJP Union Minister Arjun Ram Meghwal Tests Positive For Coronavirus. Admitted To AIIMS Hospital In Delhi. Last in news, he had…",2020-08-09 11:14:55,,,,Mumbai
2020-08-09  18:02,1292418950266060803,@sohitmishra99 I wish media run a fake news that this muslim person is corona positive from last few days.  will lo… https://t.co/WhNheZ6qJn,2020-08-09 11:14:24,,,,"Mumbai, India"
2020-08-09  18:02,1292418879218581504,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:14:07,,,,
2020-08-09  18:02,1292418804379656193,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:13:49,,,,
2020-08-09  18:02,1292418761270521857,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:13:39,,,,Bidhuna{Auraiya}
2020-08-09  18:02,1292418638973001729,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:13:10,,,,"Ernakulam, Kerala, India"
2020-08-09  18:02,1292418469258915840,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:12:29,,,,"Guwahati, India"
2020-08-09  18:02,1292418467337887745,RT @TulsidasDhade: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to be…,2020-08-09 11:12:29,,,,
2020-08-09  18:02,1292418182884409346,"RT @dhfm_akshay: Full form of CORONA
C-Come
O-On
R-Rey
O-Occhi
N-Naaku
A-Attinchu
Corona=Come On Rey Occhi Naaku Antinchu🤣😂
#HBDMaheshBabu…",2020-08-09 11:11:21,,,,
2020-08-09  18:02,1292418056157827073,RT @TulsidasDhade: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to be…,2020-08-09 11:10:51,,,,
2020-08-09  18:02,1292417905817092096,The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has… https://t.co/dzYZgkYWnA,2020-08-09 11:10:15,,,,"Latur, India"
2020-08-09  18:02,1292417678259310593,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:09:21,,,,
2020-08-09  18:02,1292417523531489280,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:08:44,,,,
2020-08-09  18:02,1292417511657369603,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:08:41,,,,"Udaipur, India"
2020-08-09  18:02,1292417477561823233,"@aditiraval Unless people u derstand corona and required social distancing norms, govt can’t open up economy ! And… https://t.co/ispKJ8GOwn",2020-08-09 11:08:33,,,,"Borivali(w), Mumbai"
2020-08-09  18:02,1292417255167242240,RT @rohshah07: Maya's symptoms worsen and they take her to the hospital. It turns out she had Dengue and not Corona. But she insists everyo…,2020-08-09 11:07:40,,,,Kitchen or Dining room.
2020-08-09  18:02,1292417221201993729,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:07:32,,,,United States 
2020-08-09  18:02,1292417113856999424,RT @TheRawKnee: #Binod is spreading faster than Corona.,2020-08-09 11:07:06,,,,
2020-08-09  18:02,1292417033481592833,@Priyalxjethwa i have a whole list of restaurants i wanna try post corona 😭😭,2020-08-09 11:06:47,,,,Bombay
2020-08-09  18:02,1292416999973216256,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:06:39,,,,
2020-08-09  18:02,1292416927306928129,"RT @Joydas: BJP Union Minister Arjun Ram Meghwal Tests Positive For Coronavirus. Admitted To AIIMS Hospital In Delhi. Last in news, he had…",2020-08-09 11:06:22,,,,
2020-08-09  18:02,1292416866409881600,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 11:06:07,,,,"Nandurbar, India"
2020-08-09  18:02,1292416088798445573,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:03:02,,,,
2020-08-09  18:02,1292416067428446209,"RT @dhfm_akshay: Full form of CORONA
C-Come
O-On
R-Rey
O-Occhi
N-Naaku
A-Attinchu
Corona=Come On Rey Occhi Naaku Antinchu🤣😂
#HBDMaheshBabu…",2020-08-09 11:02:57,,,,Velgode
2020-08-09  18:02,1292415992346243075,"RT @dhfm_akshay: Full form of CORONA
C-Come
O-On
R-Rey
O-Occhi
N-Naaku
A-Attinchu
Corona=Come On Rey Occhi Naaku Antinchu🤣😂
#HBDMaheshBabu…",2020-08-09 11:02:39,,,,
2020-08-09  18:02,1292415962478780420,"RT @MarsianStark: CORONA is curse for World,
Yet boon for Sushant Culprits.

 #DishaAndSSRCaseLinked",2020-08-09 11:02:32,,,,
2020-08-09  18:02,1292415754474684416,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 11:01:42,,,,"kottayam, kerala"
2020-08-09  18:02,1292415588216614912,"RT @dhfm_akshay: Full form of CORONA
C-Come
O-On
R-Rey
O-Occhi
N-Naaku
A-Attinchu
Corona=Come On Rey Occhi Naaku Antinchu🤣😂
#HBDMaheshBabu…",2020-08-09 11:01:02,,,,"Nizamabad, India"
2020-08-09  18:02,1292415545501822977,"RT @dhfm_akshay: Full form of CORONA
C-Come
O-On
R-Rey
O-Occhi
N-Naaku
A-Attinchu
Corona=Come On Rey Occhi Naaku Antinchu🤣😂
#HBDMaheshBabu…",2020-08-09 11:00:52,,,,
2020-08-09  18:02,1292415375875829762,"RT @Joydas: BJP Union Minister Arjun Ram Meghwal Tests Positive For Coronavirus. Admitted To AIIMS Hospital In Delhi. Last in news, he had…",2020-08-09 11:00:12,,,,India
2020-08-09  18:02,1292415372793020417,"RT @dhfm_akshay: Full form of CORONA
C-Come
O-On
R-Rey
O-Occhi
N-Naaku
A-Attinchu
Corona=Come On Rey Occhi Naaku Antinchu🤣😂
#HBDMaheshBabu…",2020-08-09 11:00:11,,,,
2020-08-09  18:02,1292415368326025217,"RT @dhfm_akshay: Full form of CORONA
C-Come
O-On
R-Rey
O-Occhi
N-Naaku
A-Attinchu
Corona=Come On Rey Occhi Naaku Antinchu🤣😂
#HBDMaheshBabu…",2020-08-09 11:00:10,,,,
2020-08-09  18:02,1292415338001207304,"Full form of CORONA
C-Come
O-On
R-Rey
O-Occhi
N-Naaku
A-Attinchu
Corona=Come On Rey Occhi Naaku Antinchu🤣😂
#HBDMaheshBabu
#SarkaruVaariPaata",2020-08-09 11:00:03,,,,"Nizamabad, India"
2020-08-09  18:02,1292415295974289408,"@arnab5222 We ar with you Arnab 
Should we come on Road due to corona we are controlling other wise we wabt to come on Road",2020-08-09 10:59:53,,,,"Mumbai, India"
2020-08-09  18:02,1292415287925579776,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:59:51,,,,India Nagpur 
2020-08-09  18:02,1292415197013929984,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:59:29,,,,
2020-08-09  18:02,1292415125962416128,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:59:12,,,,
2020-08-09  18:02,1292414698516774913,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:57:30,,,,
2020-08-09  18:02,1292414499446644738,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:56:43,,,,"Andhra Pradesh, India"
2020-08-09  18:02,1292414319238320129,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:56:00,,,,
2020-08-09  18:02,1292414174794928128,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:55:25,,,,
2020-08-09  18:02,1292413713207586816,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:53:35,,,,
2020-08-09  18:02,1292413679787364355,"This pandemic follow some basic etiquettes to prevent corona virus 👍🏻
#DrTalks #physiciansformula… https://t.co/cAL9vS0Mrs",2020-08-09 10:53:27,,Mumbai,,"Mumbai, India"
2020-08-09  18:02,1292413600976396290,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:53:09,,,,
2020-08-09  18:03,1292413523801149442,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:52:50,,,,"Akbarpur,Ambedkarnagar"
2020-08-09  18:03,1292413500162072577,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:52:44,,,,Jammu And Kashmir
2020-08-09  18:03,1292413457308897285,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:52:34,,,,
2020-08-09  18:03,1292413395157696515,"RT @RAVIM1987: @VCofficeBHU patient is roamng here n thre n there is no one ready to treat a cancer patient.  
During this corona time why…",2020-08-09 10:52:19,,,,"Varanasi, India"
2020-08-09  18:03,1292413347850104833,"@TechnicalGuruji #BoloGuruji Serum Institute of India (SII)  produced Corona vaccine, tell us about this in detail please",2020-08-09 10:52:08,,,,"Pune, Maharashtra"
2020-08-09  18:03,1292413211342327808,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:51:36,,,,Muzaffarpur
2020-08-09  18:03,1292413165293117440,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:51:25,,,,
2020-08-09  18:03,1292413084338778115,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:51:05,,,,"Mumbai, India"
2020-08-09  18:03,1292413050092318720,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:50:57,,,,"New Delhi, India"
2020-08-09  18:03,1292412732730413056,"RT @MarsianStark: CORONA is curse for World,
Yet boon for Sushant Culprits.

 #DishaAndSSRCaseLinked",2020-08-09 10:49:42,,,,
2020-08-09  18:03,1292412548017528832,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:48:57,,,,
2020-08-09  18:03,1292412528484429824,"RT @sarafakshay123: #CR_ALP_को_OnlineTraining_दो
#CR_Start_973ALP_Joining
First redivision allotment and then this corona we are waiting so…",2020-08-09 10:48:53,,,,"Nagpur, India"
2020-08-09  18:03,1292412352059420672,"RT @Mayank56898260: @DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postponed du…",2020-08-09 10:48:11,,,,
2020-08-09  18:03,1292412220081496066,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:47:39,,,,
2020-08-09  18:03,1292412166415384577,"RT @Mayank56898260: @DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postponed du…",2020-08-09 10:47:26,,,,
2020-08-09  18:03,1292412097364516865,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:47:10,,,,"Tuljapur, India"
2020-08-09  18:03,1292411952346492930,"RT @Mayank56898260: @DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postponed du…",2020-08-09 10:46:35,,,,
2020-08-09  18:03,1292411900441948161,"RT @Mayank56898260: @DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postponed du…",2020-08-09 10:46:23,,,,
2020-08-09  18:03,1292411897598234625,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:46:22,,,,"Shahganj, India"
2020-08-09  18:03,1292411865541222401,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:46:15,,,,"Nagpur, India"
2020-08-09  18:03,1292411861967597568,"RT @Joydas: BJP Union Minister Arjun Ram Meghwal Tests Positive For Coronavirus. Admitted To AIIMS Hospital In Delhi. Last in news, he had…",2020-08-09 10:46:14,,,,Dhule Maharashtra India 
2020-08-09  18:03,1292411733953437696,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:45:43,,,,
2020-08-09  18:03,1292411646455869446,"RT @ayushmangal28: #RozgarDo

Demonetization &amp; GST were historic decisions. But the way of implementation did more harm than benefit. 

Bot…",2020-08-09 10:45:23,,,,
2020-08-09  18:03,1292411637807419395,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:45:20,,,,
2020-08-09  18:03,1292411604265385986,"RT @Mayank56898260: @DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postponed du…",2020-08-09 10:45:12,,,,
2020-08-09  18:03,1292411560523046914,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:45:02,,,,India
2020-08-09  18:03,1292411490537033728,Corona was Tested Postive by Amit Shah,2020-08-09 10:44:45,,,,"Pune, India"
2020-08-09  18:03,1292411326187241473,"RT @Joydas: BJP Union Minister Arjun Ram Meghwal Tests Positive For Coronavirus. Admitted To AIIMS Hospital In Delhi. Last in news, he had…",2020-08-09 10:44:06,,,,"New Delhi, India"
2020-08-09  18:03,1292411150152298497,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:43:24,,,,
2020-08-09  18:03,1292411060503416832,"Sorry Sorry , Amit Shah was tested Positive for Corona",2020-08-09 10:43:03,,,,"Pune, India"
2020-08-09  18:03,1292410992047976453,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:42:46,,,,
2020-08-09  18:03,1292410889098813441,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:42:22,,,,
2020-08-09  18:03,1292410761231261698,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:41:51,,,,
2020-08-09  18:03,1292410555139911680,RT @Muhamma59864664: @kunalkamra88 Abbu of andhbhkts named Mota Bhai found corona positive blamed Tableeghis 😝 https://t.co/F9jj61SlL1,2020-08-09 10:41:02,,,,"Mumbai, India"
2020-08-09  18:03,1292410511603257344,It is confirmed that they're promoting Corona. #AmitShah,2020-08-09 10:40:52,,,,"Bombay, India"
2020-08-09  18:03,1292410452324913152,"Most welcome at home Abhishekji, Congregation for fight with corona and win. Again again congregation. Sai Baba par… https://t.co/cDu0ZakaKa",2020-08-09 10:40:38,,,,"Mumbai, India"
2020-08-09  18:03,1292410428811706369,"RT @Mayank56898260: @DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postponed du…",2020-08-09 10:40:32,,,,
2020-08-09  18:03,1292410191929995269,"RT @Mayank56898260: @DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postponed du…",2020-08-09 10:39:36,,,,
2020-08-09  18:03,1292410161739337732,"RT @Mayank56898260: @DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postponed du…",2020-08-09 10:39:29,,,,
2020-08-09  18:03,1292410129082724354,"RT @Mayank56898260: @DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postponed du…",2020-08-09 10:39:21,,,,
2020-08-09  18:03,1292410098694762497,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:39:14,,,,
2020-08-09  18:03,1292410016369172480,"@DrRPNishank @narendramodi Many national level exams such as UPSC-PRE, CLAT and ICMR-JRF have already been postpone… https://t.co/D1yruLHnNE",2020-08-09 10:38:54,,,,"Navi Mumbai, Maharashtra"
2020-08-09  18:03,1292409953538281473,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:38:39,,,,
2020-08-09  18:03,1292409707659894784,"RT @Joydas: BJP Union Minister Arjun Ram Meghwal Tests Positive For Coronavirus. Admitted To AIIMS Hospital In Delhi. Last in news, he had…",2020-08-09 10:37:40,,,,
2020-08-09  18:03,1292409678622863360,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:37:33,,,,
2020-08-09  18:03,1292409513396428801,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:36:54,,,,
2020-08-09  18:03,1292409192725139456,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:35:38,,,,India
2020-08-09  18:03,1292409067797970944,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:35:08,,,,
2020-08-09  18:03,1292409038425083904,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:35:01,,,,"कोलकाता, भारत"
2020-08-09  18:03,1292408910523981825,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:34:30,,,,
2020-08-09  18:03,1292408431098265600,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:32:36,,,,
2020-08-09  18:03,1292408341877026818,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:32:15,,,,"Nandura Budruk, India"
2020-08-09  18:03,1292408336868990976,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:32:13,,,,BHATOLI BRAMIN
2020-08-09  18:03,1292408009818349569,How may more studies do we need before we understand that the fatality rate for Covid-19 is about the same as the s… https://t.co/c4ajpPeasy,2020-08-09 10:30:55,,,,Mumbai India
2020-08-09  18:03,1292407977421357056,I’m Using many products of #Patanjali But i don’t thik So Corona kit will cure covid-19.,2020-08-09 10:30:48,,,,"Mumbai, India"
2020-08-09  18:03,1292407884035141632,"RT @BabubhaiNirbhik: @SupriyaShrinate Modi Govt is failed in 👇

Economy
Employment
Corruption
Law and Order
Misuse of Institutions
Corona
L…",2020-08-09 10:30:25,,,,"Allahabad, India"
2020-08-09  18:03,1292407880851705857,"RT @MarsianStark: CORONA is curse for World,
Yet boon for Sushant Culprits.

 #DishaAndSSRCaseLinked",2020-08-09 10:30:25,,,,
2020-08-09  18:03,1292407763100790784,"RT @RAVIM1987: @VCofficeBHU patient is roamng here n thre n there is no one ready to treat a cancer patient.  
During this corona time why…",2020-08-09 10:29:57,,,,"Pune, India"
2020-08-09  18:03,1292407745853960193,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:29:53,,,,France
2020-08-09  18:03,1292407100975378432,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:27:19,,,,"Kolkata, India"
2020-08-09  18:03,1292407060076748801,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:27:09,,,,
2020-08-09  18:03,1292406928107122689,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:26:38,,,,"लखनऊ, भारत"
2020-08-09  18:03,1292406798889005056,@PreetiSMenon madam please after. dr tatya lahane who is misusing his powers doing corruption and not doing any wor… https://t.co/mgMf07nFTN,2020-08-09 10:26:07,,Ashti,,
2020-08-09  18:03,1292406479274663937,"RT @MuleyPurva: #NTAPOSTPONEJEE_NEET
Sir, understand our concern for postponement of jee and neet, we don't want to make our and family liv…",2020-08-09 10:24:51,,,,maharashtra
2020-08-09  18:03,1292406435289206784,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:24:40,,,,
2020-08-09  18:03,1292406405383753729,"RT @Joydas: BJP Union Minister Arjun Ram Meghwal Tests Positive For Coronavirus. Admitted To AIIMS Hospital In Delhi. Last in news, he had…",2020-08-09 10:24:33,,,,
2020-08-09  18:03,1292406341093343233,"RT @Joydas: BJP Union Minister Arjun Ram Meghwal Tests Positive For Coronavirus. Admitted To AIIMS Hospital In Delhi. Last in news, he had…",2020-08-09 10:24:18,,,,
2020-08-09  18:03,1292406188026368001,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:23:41,,,,
2020-08-09  18:03,1292406061886877702,RT @Joydas: Manmohan Singh made India the third largest Economy in the world (PPP). Narendra Modi made India the third largest in Corona Ca…,2020-08-09 10:23:11,,,,
2020-08-09  18:03,1292406016269639681,RT @RamShindespeaks: The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has to…,2020-08-09 10:23:00,,,,solapur
2020-08-09  18:03,1292405965321428993,"#NTAPOSTPONEJEE_NEET
Sir, understand our concern for postponement of jee and neet, we don't want to make our and fa… https://t.co/qZY7bBHcmd",2020-08-09 10:22:48,,,,maharashtra
2020-08-09  18:03,1292405873923379200,The concept of a self-reliant India without securing the old age sticks of Corona Warriors is meaningless! OPS has… https://t.co/PaBjOjHw4x,2020-08-09 10:22:26,,,,"Solapur, India"
2020-08-09  18:03,1292405869695471617,"SSR is celebrity bro.

RW is same like lw are joke

For them only 1 celebrity matters most.

1k people dieing every… https://t.co/LPYIO0jgjt",2020-08-09 10:22:25,,,,Pune
2020-08-09  18:03,1292405801227816967,@TimesNow Inko bolo please Handel Corona Cases. Failure on all front. Poorest governance. Conspiracy and all bakwas plzzz stop it.,2020-08-09 10:22:09,,Thane,,"Mumbai, India"
2020-08-09  18:03,1292405657967054848,"RT @godbole_shilpa: I heard an advt. on radio for an business opportunity, while I missed the main chunk of the ad, I caught the phrase at…",2020-08-09 10:21:35,,,,
2020-08-09  18:03,1292405386314579968,"@ANI Ofcourse thats what we said here in maharashtra, listen to the voice of people. Its corona otherwise your giv… https://t.co/gBVFrQHYwX",2020-08-09 10:20:30,,,,"Mumbai, India"
2020-08-09  18:03,1292405369856294912,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:20:26,,,,
2020-08-09  18:03,1292405187923984389,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:19:43,,,,India
2020-08-09  18:03,1292405185579425792,"RT @Kangana_Ra: Maharashtra has highest number of Corona cases, Mumbai is flooded due to heavy rain &amp; people are dying.

But Uddhav Thacker…",2020-08-09 10:19:42,,,,
